route_id,trip_id,stop_sequence,stop_name,arrival_time,departure_time,time:timestamp
FR-07,175139-0,15,Tanki Stop,22:06:09,22:06:29,2024-01-01 22:06:09+05:00
FR-07,175139-0,16,G-10/G-11,22:07:19,22:07:39,2024-01-01 22:07:19+05:00
FR-07,175139-0,17,Institute of Modern Studies,22:08:34,22:08:54,2024-01-01 22:08:34+05:00
FR-07,175139-0,18,G-11 Markaz,22:10:24,22:10:44,2024-01-01 22:10:24+05:00
FR-07,175139-0,19,Mehrabad,22:14:26,22:14:46,2024-01-01 22:14:26+05:00
FR-07,175139-0,20,Nust Metro Station,22:20:10,22:20:30,2024-01-01 22:20:10+05:00
FR-07,175139-0,21,Bar Council,22:22:40,22:23:00,2024-01-01 22:22:40+05:00
FR-07,175139-0,22,A.K Bari Road,22:23:50,22:24:10,2024-01-01 22:23:50+05:00
FR-07,175139-0,23,Police Foundation Metro,22:27:20,22:27:20,2024-01-01 22:27:20+05:00
FR-07,175140-0,1,PIMS Hospital,09:20:00,09:20:00,2024-01-01 09:20:00+05:00
FR-07,175140-0,2,Children Hospital,09:21:00,09:21:20,2024-01-01 09:21:00+05:00
FR-07,175140-0,3,NORI Hospital,09:23:59,09:24:19,2024-01-01 09:23:59+05:00
FR-07,175140-0,4,Dental Hospital,09:26:19,09:26:39,2024-01-01 09:26:19+05:00
FR-07,175140-0,5,G-8 Markaz,09:26:49,09:26:59,2024-01-01 09:26:49+05:00
FR-07,175140-0,6,Development Park,09:27:19,09:27:39,2024-01-01 09:27:19+05:00
FR-07,175140-0,7,Chaman Metro Station,09:29:28,09:29:48,2024-01-01 09:29:28+05:00
FR-07,175140-0,8,G-9/4,09:31:24,09:31:44,2024-01-01 09:31:24+05:00
FR-07,175140-0,9,Karachi Company,09:33:24,09:33:44,2024-01-01 09:33:24+05:00
FR-07,175140-0,10,G-9 Markaz,09:34:34,09:34:54,2024-01-01 09:34:34+05:00
FR-07,175140-0,11,Police Flats,09:36:29,09:36:49,2024-01-01 09:36:29+05:00
FR-07,175140-0,12,College Morh,09:39:19,09:39:39,2024-01-01 09:39:19+05:00
FR-07,175140-0,13,G-10 Markaz,09:42:09,09:42:29,2024-01-01 09:42:09+05:00
FR-07,175140-0,14,PHA Flats,09:44:59,09:45:19,2024-01-01 09:44:59+05:00
FR-07,175140-0,15,Tanki Stop,09:46:09,09:46:29,2024-01-01 09:46:09+05:00
FR-07,175140-0,16,G-10/G-11,09:47:19,09:47:39,2024-01-01 09:47:19+05:00
FR-07,175140-0,17,Institute of Modern Studies,09:48:34,09:48:54,2024-01-01 09:48:34+05:00
FR-07,175140-0,18,G-11 Markaz,09:50:24,09:50:44,2024-01-01 09:50:24+05:00
FR-07,175140-0,19,Mehrabad,09:54:26,09:54:46,2024-01-01 09:54:26+05:00
FR-07,175140-0,20,Nust Metro Station,10:00:10,10:00:30,2024-01-01 10:00:10+05:00
FR-07,175140-0,21,Bar Council,10:02:40,10:03:00,2024-01-01 10:02:40+05:00
FR-07,175140-0,22,A.K Bari Road,10:03:50,10:04:10,2024-01-01 10:03:50+05:00
FR-07,175140-0,23,Police Foundation Metro,10:07:20,10:07:20,2024-01-01 10:07:20+05:00
FR-07,175141-0,1,PIMS Hospital,13:30:00,13:30:00,2024-01-01 13:30:00+05:00
FR-07,175141-0,2,Children Hospital,13:31:00,13:31:20,2024-01-01 13:31:00+05:00
FR-07,175141-0,3,NORI Hospital,13:33:59,13:34:19,2024-01-01 13:33:59+05:00
FR-07,175141-0,4,Dental Hospital,13:36:19,13:36:39,2024-01-01 13:36:19+05:00
FR-07,175141-0,5,G-8 Markaz,13:36:49,13:36:59,2024-01-01 13:36:49+05:00
FR-07,175141-0,6,Development Park,13:37:19,13:37:39,2024-01-01 13:37:19+05:00
FR-07,175141-0,7,Chaman Metro Station,13:39:28,13:39:48,2024-01-01 13:39:28+05:00
FR-07,175141-0,8,G-9/4,13:41:24,13:41:44,2024-01-01 13:41:24+05:00
FR-07,175141-0,9,Karachi Company,13:43:24,13:43:44,2024-01-01 13:43:24+05:00
FR-07,175141-0,10,G-9 Markaz,13:44:34,13:44:54,2024-01-01 13:44:34+05:00
FR-07,175141-0,11,Police Flats,13:46:29,13:46:49,2024-01-01 13:46:29+05:00
FR-07,175141-0,12,College Morh,13:49:19,13:49:39,2024-01-01 13:49:19+05:00
FR-07,175141-0,13,G-10 Markaz,13:52:09,13:52:29,2024-01-01 13:52:09+05:00
FR-07,175141-0,14,PHA Flats,13:54:59,13:55:19,2024-01-01 13:54:59+05:00
FR-07,175141-0,15,Tanki Stop,13:56:09,13:56:29,2024-01-01 13:56:09+05:00
FR-07,175141-0,16,G-10/G-11,13:57:19,13:57:39,2024-01-01 13:57:19+05:00
FR-07,175141-0,17,Institute of Modern Studies,13:58:34,13:58:54,2024-01-01 13:58:34+05:00
FR-07,175141-0,18,G-11 Markaz,14:00:24,14:00:44,2024-01-01 14:00:24+05:00
FR-07,175141-0,19,Mehrabad,14:04:26,14:04:46,2024-01-01 14:04:26+05:00
FR-07,175141-0,20,Nust Metro Station,14:10:10,14:10:30,2024-01-01 14:10:10+05:00
FR-07,175141-0,21,Bar Council,14:12:40,14:13:00,2024-01-01 14:12:40+05:00
FR-07,175141-0,22,A.K Bari Road,14:13:50,14:14:10,2024-01-01 14:13:50+05:00
FR-07,175141-0,23,Police Foundation Metro,14:17:20,14:17:20,2024-01-01 14:17:20+05:00
FR-07,175142-0,1,PIMS Hospital,17:40:00,17:40:00,2024-01-01 17:40:00+05:00
FR-07,175142-0,2,Children Hospital,17:41:00,17:41:20,2024-01-01 17:41:00+05:00
FR-07,175142-0,3,NORI Hospital,17:43:59,17:44:19,2024-01-01 17:43:59+05:00
FR-07,175142-0,4,Dental Hospital,17:46:19,17:46:39,2024-01-01 17:46:19+05:00
FR-07,175142-0,5,G-8 Markaz,17:46:49,17:46:59,2024-01-01 17:46:49+05:00
FR-07,175142-0,6,Development Park,17:47:19,17:47:39,2024-01-01 17:47:19+05:00
FR-07,175142-0,7,Chaman Metro Station,17:49:28,17:49:48,2024-01-01 17:49:28+05:00
FR-07,175142-0,8,G-9/4,17:51:24,17:51:44,2024-01-01 17:51:24+05:00
FR-07,175142-0,9,Karachi Company,17:53:24,17:53:44,2024-01-01 17:53:24+05:00
FR-07,175142-0,10,G-9 Markaz,17:54:34,17:54:54,2024-01-01 17:54:34+05:00
FR-07,175142-0,11,Police Flats,17:56:29,17:56:49,2024-01-01 17:56:29+05:00
FR-07,175142-0,12,College Morh,17:59:19,17:59:39,2024-01-01 17:59:19+05:00
FR-07,175142-0,13,G-10 Markaz,18:02:09,18:02:29,2024-01-01 18:02:09+05:00
FR-07,175142-0,14,PHA Flats,18:04:59,18:05:19,2024-01-01 18:04:59+05:00
FR-07,175142-0,15,Tanki Stop,18:06:09,18:06:29,2024-01-01 18:06:09+05:00
FR-07,175142-0,16,G-10/G-11,18:07:19,18:07:39,2024-01-01 18:07:19+05:00
FR-07,175142-0,17,Institute of Modern Studies,18:08:34,18:08:54,2024-01-01 18:08:34+05:00
FR-07,175142-0,18,G-11 Markaz,18:10:24,18:10:44,2024-01-01 18:10:24+05:00
FR-07,175142-0,19,Mehrabad,18:14:26,18:14:46,2024-01-01 18:14:26+05:00
FR-07,175142-0,20,Nust Metro Station,18:20:10,18:20:30,2024-01-01 18:20:10+05:00
FR-07,175142-0,21,Bar Council,18:22:40,18:23:00,2024-01-01 18:22:40+05:00
FR-07,175142-0,22,A.K Bari Road,18:23:50,18:24:10,2024-01-01 18:23:50+05:00
FR-07,175142-0,23,Police Foundation Metro,18:27:20,18:27:20,2024-01-01 18:27:20+05:00
FR-07,175143-0,1,PIMS Hospital,21:50:00,21:50:00,2024-01-01 21:50:00+05:00
FR-07,175143-0,2,Children Hospital,21:51:00,21:51:20,2024-01-01 21:51:00+05:00
FR-07,175143-0,3,NORI Hospital,21:53:59,21:54:19,2024-01-01 21:53:59+05:00
FR-07,175143-0,4,Dental Hospital,21:56:19,21:56:39,2024-01-01 21:56:19+05:00
FR-07,175143-0,5,G-8 Markaz,21:56:49,21:56:59,2024-01-01 21:56:49+05:00
FR-07,175143-0,6,Development Park,21:57:19,21:57:39,2024-01-01 21:57:19+05:00
FR-07,175143-0,7,Chaman Metro Station,21:59:28,21:59:48,2024-01-01 21:59:28+05:00
FR-07,175143-0,8,G-9/4,22:01:24,22:01:44,2024-01-01 22:01:24+05:00
FR-07,175143-0,9,Karachi Company,22:03:24,22:03:44,2024-01-01 22:03:24+05:00
FR-07,175143-0,10,G-9 Markaz,22:04:34,22:04:54,2024-01-01 22:04:34+05:00
FR-07,175143-0,11,Police Flats,22:06:29,22:06:49,2024-01-01 22:06:29+05:00
FR-07,175143-0,12,College Morh,22:09:19,22:09:39,2024-01-01 22:09:19+05:00
FR-07,175143-0,13,G-10 Markaz,22:12:09,22:12:29,2024-01-01 22:12:09+05:00
FR-07,175143-0,14,PHA Flats,22:14:59,22:15:19,2024-01-01 22:14:59+05:00
FR-07,175143-0,15,Tanki Stop,22:16:09,22:16:29,2024-01-01 22:16:09+05:00
FR-07,175143-0,16,G-10/G-11,22:17:19,22:17:39,2024-01-01 22:17:19+05:00
FR-07,175143-0,17,Institute of Modern Studies,22:18:34,22:18:54,2024-01-01 22:18:34+05:00
FR-07,175143-0,18,G-11 Markaz,22:20:24,22:20:44,2024-01-01 22:20:24+05:00
FR-07,175143-0,19,Mehrabad,22:24:26,22:24:46,2024-01-01 22:24:26+05:00
FR-07,175143-0,20,Nust Metro Station,22:30:10,22:30:30,2024-01-01 22:30:10+05:00
FR-07,175143-0,21,Bar Council,22:32:40,22:33:00,2024-01-01 22:32:40+05:00
FR-07,175143-0,22,A.K Bari Road,22:33:50,22:34:10,2024-01-01 22:33:50+05:00
FR-07,175143-0,23,Police Foundation Metro,22:37:20,22:37:20,2024-01-01 22:37:20+05:00
FR-07,175144-0,1,PIMS Hospital,09:30:00,09:30:00,2024-01-01 09:30:00+05:00
FR-07,175144-0,2,Children Hospital,09:31:00,09:31:20,2024-01-01 09:31:00+05:00
FR-07,175144-0,3,NORI Hospital,09:33:59,09:34:19,2024-01-01 09:33:59+05:00
FR-07,175144-0,4,Dental Hospital,09:36:19,09:36:39,2024-01-01 09:36:19+05:00
FR-07,175144-0,5,G-8 Markaz,09:36:49,09:36:59,2024-01-01 09:36:49+05:00
FR-07,175144-0,6,Development Park,09:37:19,09:37:39,2024-01-01 09:37:19+05:00
FR-07,175144-0,7,Chaman Metro Station,09:39:28,09:39:48,2024-01-01 09:39:28+05:00
FR-07,175144-0,8,G-9/4,09:41:24,09:41:44,2024-01-01 09:41:24+05:00
FR-07,175144-0,9,Karachi Company,09:43:24,09:43:44,2024-01-01 09:43:24+05:00
FR-07,175144-0,10,G-9 Markaz,09:44:34,09:44:54,2024-01-01 09:44:34+05:00
FR-07,175144-0,11,Police Flats,09:46:29,09:46:49,2024-01-01 09:46:29+05:00
FR-07,175144-0,12,College Morh,09:49:19,09:49:39,2024-01-01 09:49:19+05:00
FR-07,175144-0,13,G-10 Markaz,09:52:09,09:52:29,2024-01-01 09:52:09+05:00
FR-07,175144-0,14,PHA Flats,09:54:59,09:55:19,2024-01-01 09:54:59+05:00
FR-07,175144-0,15,Tanki Stop,09:56:09,09:56:29,2024-01-01 09:56:09+05:00
FR-07,175144-0,16,G-10/G-11,09:57:19,09:57:39,2024-01-01 09:57:19+05:00
FR-07,175144-0,17,Institute of Modern Studies,09:58:34,09:58:54,2024-01-01 09:58:34+05:00
FR-07,175144-0,18,G-11 Markaz,10:00:24,10:00:44,2024-01-01 10:00:24+05:00
FR-07,175144-0,19,Mehrabad,10:04:26,10:04:46,2024-01-01 10:04:26+05:00
FR-07,175144-0,20,Nust Metro Station,10:10:10,10:10:30,2024-01-01 10:10:10+05:00
FR-07,175144-0,21,Bar Council,10:12:40,10:13:00,2024-01-01 10:12:40+05:00
FR-07,175144-0,22,A.K Bari Road,10:13:50,10:14:10,2024-01-01 10:13:50+05:00
FR-07,175144-0,23,Police Foundation Metro,10:17:20,10:17:20,2024-01-01 10:17:20+05:00
FR-07,175145-0,1,PIMS Hospital,13:40:00,13:40:00,2024-01-01 13:40:00+05:00
FR-07,175145-0,2,Children Hospital,13:41:00,13:41:20,2024-01-01 13:41:00+05:00
FR-07,175145-0,3,NORI Hospital,13:43:59,13:44:19,2024-01-01 13:43:59+05:00
FR-07,175145-0,4,Dental Hospital,13:46:19,13:46:39,2024-01-01 13:46:19+05:00
FR-07,175145-0,5,G-8 Markaz,13:46:49,13:46:59,2024-01-01 13:46:49+05:00
FR-07,175145-0,6,Development Park,13:47:19,13:47:39,2024-01-01 13:47:19+05:00
FR-07,175145-0,7,Chaman Metro Station,13:49:28,13:49:48,2024-01-01 13:49:28+05:00
FR-07,175145-0,8,G-9/4,13:51:24,13:51:44,2024-01-01 13:51:24+05:00
FR-07,175145-0,9,Karachi Company,13:53:24,13:53:44,2024-01-01 13:53:24+05:00
FR-07,175145-0,10,G-9 Markaz,13:54:34,13:54:54,2024-01-01 13:54:34+05:00
FR-07,175145-0,11,Police Flats,13:56:29,13:56:49,2024-01-01 13:56:29+05:00
FR-07,175145-0,12,College Morh,13:59:19,13:59:39,2024-01-01 13:59:19+05:00
FR-07,175145-0,13,G-10 Markaz,14:02:09,14:02:29,2024-01-01 14:02:09+05:00
FR-07,175145-0,14,PHA Flats,14:04:59,14:05:19,2024-01-01 14:04:59+05:00
FR-07,175145-0,15,Tanki Stop,14:06:09,14:06:29,2024-01-01 14:06:09+05:00
FR-07,175145-0,16,G-10/G-11,14:07:19,14:07:39,2024-01-01 14:07:19+05:00
FR-07,175145-0,17,Institute of Modern Studies,14:08:34,14:08:54,2024-01-01 14:08:34+05:00
FR-07,175145-0,18,G-11 Markaz,14:10:24,14:10:44,2024-01-01 14:10:24+05:00
FR-07,175145-0,19,Mehrabad,14:14:26,14:14:46,2024-01-01 14:14:26+05:00
FR-07,175145-0,20,Nust Metro Station,14:20:10,14:20:30,2024-01-01 14:20:10+05:00
FR-07,175145-0,21,Bar Council,14:22:40,14:23:00,2024-01-01 14:22:40+05:00
FR-07,175145-0,22,A.K Bari Road,14:23:50,14:24:10,2024-01-01 14:23:50+05:00
FR-07,175145-0,23,Police Foundation Metro,14:27:20,14:27:20,2024-01-01 14:27:20+05:00
FR-07,175146-0,1,PIMS Hospital,17:50:00,17:50:00,2024-01-01 17:50:00+05:00
FR-07,175146-0,2,Children Hospital,17:51:00,17:51:20,2024-01-01 17:51:00+05:00
FR-07,175146-0,3,NORI Hospital,17:53:59,17:54:19,2024-01-01 17:53:59+05:00
FR-07,175146-0,4,Dental Hospital,17:56:19,17:56:39,2024-01-01 17:56:19+05:00
FR-07,175146-0,5,G-8 Markaz,17:56:49,17:56:59,2024-01-01 17:56:49+05:00
FR-07,175146-0,6,Development Park,17:57:19,17:57:39,2024-01-01 17:57:19+05:00
FR-07,175146-0,7,Chaman Metro Station,17:59:28,17:59:48,2024-01-01 17:59:28+05:00
FR-07,175146-0,8,G-9/4,18:01:24,18:01:44,2024-01-01 18:01:24+05:00
FR-07,175146-0,9,Karachi Company,18:03:24,18:03:44,2024-01-01 18:03:24+05:00
FR-07,175146-0,10,G-9 Markaz,18:04:34,18:04:54,2024-01-01 18:04:34+05:00
FR-07,175146-0,11,Police Flats,18:06:29,18:06:49,2024-01-01 18:06:29+05:00
FR-07,175146-0,12,College Morh,18:09:19,18:09:39,2024-01-01 18:09:19+05:00
FR-07,175146-0,13,G-10 Markaz,18:12:09,18:12:29,2024-01-01 18:12:09+05:00
FR-07,175146-0,14,PHA Flats,18:14:59,18:15:19,2024-01-01 18:14:59+05:00
FR-07,175146-0,15,Tanki Stop,18:16:09,18:16:29,2024-01-01 18:16:09+05:00
FR-07,175146-0,16,G-10/G-11,18:17:19,18:17:39,2024-01-01 18:17:19+05:00
FR-07,175146-0,17,Institute of Modern Studies,18:18:34,18:18:54,2024-01-01 18:18:34+05:00
FR-07,175146-0,18,G-11 Markaz,18:20:24,18:20:44,2024-01-01 18:20:24+05:00
FR-07,175146-0,19,Mehrabad,18:24:26,18:24:46,2024-01-01 18:24:26+05:00
FR-07,175146-0,20,Nust Metro Station,18:30:10,18:30:30,2024-01-01 18:30:10+05:00
FR-07,175146-0,21,Bar Council,18:32:40,18:33:00,2024-01-01 18:32:40+05:00
FR-07,175146-0,22,A.K Bari Road,18:33:50,18:34:10,2024-01-01 18:33:50+05:00
FR-07,175146-0,23,Police Foundation Metro,18:37:20,18:37:20,2024-01-01 18:37:20+05:00
FR-07,175147-0,1,PIMS Hospital,22:00:00,22:00:00,2024-01-01 22:00:00+05:00
FR-07,175147-0,2,Children Hospital,22:01:00,22:01:20,2024-01-01 22:01:00+05:00
FR-07,175147-0,3,NORI Hospital,22:03:59,22:04:19,2024-01-01 22:03:59+05:00
FR-07,175147-0,4,Dental Hospital,22:06:19,22:06:39,2024-01-01 22:06:19+05:00
FR-07,175147-0,5,G-8 Markaz,22:06:49,22:06:59,2024-01-01 22:06:49+05:00
FR-07,175147-0,6,Development Park,22:07:19,22:07:39,2024-01-01 22:07:19+05:00
FR-07,175147-0,7,Chaman Metro Station,22:09:28,22:09:48,2024-01-01 22:09:28+05:00
FR-07,175147-0,8,G-9/4,22:11:24,22:11:44,2024-01-01 22:11:24+05:00
FR-07,175147-0,9,Karachi Company,22:13:24,22:13:44,2024-01-01 22:13:24+05:00
FR-07,175147-0,10,G-9 Markaz,22:14:34,22:14:54,2024-01-01 22:14:34+05:00
FR-07,175147-0,11,Police Flats,22:16:29,22:16:49,2024-01-01 22:16:29+05:00
FR-07,175147-0,12,College Morh,22:19:19,22:19:39,2024-01-01 22:19:19+05:00
FR-07,175147-0,13,G-10 Markaz,22:22:09,22:22:29,2024-01-01 22:22:09+05:00
FR-07,175147-0,14,PHA Flats,22:24:59,22:25:19,2024-01-01 22:24:59+05:00
FR-07,175147-0,15,Tanki Stop,22:26:09,22:26:29,2024-01-01 22:26:09+05:00
FR-07,175147-0,16,G-10/G-11,22:27:19,22:27:39,2024-01-01 22:27:19+05:00
FR-07,175147-0,17,Institute of Modern Studies,22:28:34,22:28:54,2024-01-01 22:28:34+05:00
FR-07,175147-0,18,G-11 Markaz,22:30:24,22:30:44,2024-01-01 22:30:24+05:00
FR-07,175147-0,19,Mehrabad,22:34:26,22:34:46,2024-01-01 22:34:26+05:00
FR-07,175147-0,20,Nust Metro Station,22:40:10,22:40:30,2024-01-01 22:40:10+05:00
FR-07,175147-0,21,Bar Council,22:42:40,22:43:00,2024-01-01 22:42:40+05:00
FR-07,175147-0,22,A.K Bari Road,22:43:50,22:44:10,2024-01-01 22:43:50+05:00
FR-07,175147-0,23,Police Foundation Metro,22:47:20,22:47:20,2024-01-01 22:47:20+05:00
FR-07,175148-0,1,PIMS Hospital,09:40:00,09:40:00,2024-01-01 09:40:00+05:00
FR-07,175148-0,2,Children Hospital,09:41:00,09:41:20,2024-01-01 09:41:00+05:00
FR-07,175148-0,3,NORI Hospital,09:43:59,09:44:19,2024-01-01 09:43:59+05:00
FR-07,175148-0,4,Dental Hospital,09:46:19,09:46:39,2024-01-01 09:46:19+05:00
FR-07,175148-0,5,G-8 Markaz,09:46:49,09:46:59,2024-01-01 09:46:49+05:00
FR-07,175148-0,6,Development Park,09:47:19,09:47:39,2024-01-01 09:47:19+05:00
FR-07,175148-0,7,Chaman Metro Station,09:49:28,09:49:48,2024-01-01 09:49:28+05:00
FR-07,175148-0,8,G-9/4,09:51:24,09:51:44,2024-01-01 09:51:24+05:00
FR-07,175148-0,9,Karachi Company,09:53:24,09:53:44,2024-01-01 09:53:24+05:00
FR-07,175148-0,10,G-9 Markaz,09:54:34,09:54:54,2024-01-01 09:54:34+05:00
FR-07,175148-0,11,Police Flats,09:56:29,09:56:49,2024-01-01 09:56:29+05:00
FR-07,175148-0,12,College Morh,09:59:19,09:59:39,2024-01-01 09:59:19+05:00
FR-07,175148-0,13,G-10 Markaz,10:02:09,10:02:29,2024-01-01 10:02:09+05:00
FR-07,175148-0,14,PHA Flats,10:04:59,10:05:19,2024-01-01 10:04:59+05:00
FR-07,175148-0,15,Tanki Stop,10:06:09,10:06:29,2024-01-01 10:06:09+05:00
FR-07,175148-0,16,G-10/G-11,10:07:19,10:07:39,2024-01-01 10:07:19+05:00
FR-07,175148-0,17,Institute of Modern Studies,10:08:34,10:08:54,2024-01-01 10:08:34+05:00
FR-07,175148-0,18,G-11 Markaz,10:10:24,10:10:44,2024-01-01 10:10:24+05:00
FR-07,175148-0,19,Mehrabad,10:14:26,10:14:46,2024-01-01 10:14:26+05:00
FR-07,175148-0,20,Nust Metro Station,10:20:10,10:20:30,2024-01-01 10:20:10+05:00
FR-07,175148-0,21,Bar Council,10:22:40,10:23:00,2024-01-01 10:22:40+05:00
FR-07,175148-0,22,A.K Bari Road,10:23:50,10:24:10,2024-01-01 10:23:50+05:00
FR-07,175148-0,23,Police Foundation Metro,10:27:20,10:27:20,2024-01-01 10:27:20+05:00
FR-07,175149-0,1,PIMS Hospital,13:50:00,13:50:00,2024-01-01 13:50:00+05:00
FR-07,175149-0,2,Children Hospital,13:51:00,13:51:20,2024-01-01 13:51:00+05:00
FR-07,175149-0,3,NORI Hospital,13:53:59,13:54:19,2024-01-01 13:53:59+05:00
FR-07,175149-0,4,Dental Hospital,13:56:19,13:56:39,2024-01-01 13:56:19+05:00
FR-07,175149-0,5,G-8 Markaz,13:56:49,13:56:59,2024-01-01 13:56:49+05:00
FR-07,175149-0,6,Development Park,13:57:19,13:57:39,2024-01-01 13:57:19+05:00
FR-07,175149-0,7,Chaman Metro Station,13:59:28,13:59:48,2024-01-01 13:59:28+05:00
FR-07,175149-0,8,G-9/4,14:01:24,14:01:44,2024-01-01 14:01:24+05:00
FR-07,175149-0,9,Karachi Company,14:03:24,14:03:44,2024-01-01 14:03:24+05:00
FR-07,175149-0,10,G-9 Markaz,14:04:34,14:04:54,2024-01-01 14:04:34+05:00
FR-07,175149-0,11,Police Flats,14:06:29,14:06:49,2024-01-01 14:06:29+05:00
FR-07,175149-0,12,College Morh,14:09:19,14:09:39,2024-01-01 14:09:19+05:00
FR-07,175149-0,13,G-10 Markaz,14:12:09,14:12:29,2024-01-01 14:12:09+05:00
FR-07,175149-0,14,PHA Flats,14:14:59,14:15:19,2024-01-01 14:14:59+05:00
FR-07,175149-0,15,Tanki Stop,14:16:09,14:16:29,2024-01-01 14:16:09+05:00
FR-07,175149-0,16,G-10/G-11,14:17:19,14:17:39,2024-01-01 14:17:19+05:00
FR-07,175149-0,17,Institute of Modern Studies,14:18:34,14:18:54,2024-01-01 14:18:34+05:00
FR-07,175149-0,18,G-11 Markaz,14:20:24,14:20:44,2024-01-01 14:20:24+05:00
FR-07,175149-0,19,Mehrabad,14:24:26,14:24:46,2024-01-01 14:24:26+05:00
FR-07,175149-0,20,Nust Metro Station,14:30:10,14:30:30,2024-01-01 14:30:10+05:00
FR-07,175149-0,21,Bar Council,14:32:40,14:33:00,2024-01-01 14:32:40+05:00
FR-07,175149-0,22,A.K Bari Road,14:33:50,14:34:10,2024-01-01 14:33:50+05:00
FR-07,175149-0,23,Police Foundation Metro,14:37:20,14:37:20,2024-01-01 14:37:20+05:00
FR-07,175150-0,1,PIMS Hospital,18:00:00,18:00:00,2024-01-01 18:00:00+05:00
FR-07,175150-0,2,Children Hospital,18:01:00,18:01:20,2024-01-01 18:01:00+05:00
FR-07,175150-0,3,NORI Hospital,18:03:59,18:04:19,2024-01-01 18:03:59+05:00
FR-07,175150-0,4,Dental Hospital,18:06:19,18:06:39,2024-01-01 18:06:19+05:00
FR-07,175150-0,5,G-8 Markaz,18:06:49,18:06:59,2024-01-01 18:06:49+05:00
FR-07,175150-0,6,Development Park,18:07:19,18:07:39,2024-01-01 18:07:19+05:00
FR-07,175150-0,7,Chaman Metro Station,18:09:28,18:09:48,2024-01-01 18:09:28+05:00
FR-07,175150-0,8,G-9/4,18:11:24,18:11:44,2024-01-01 18:11:24+05:00
FR-07,175150-0,9,Karachi Company,18:13:24,18:13:44,2024-01-01 18:13:24+05:00
FR-07,175150-0,10,G-9 Markaz,18:14:34,18:14:54,2024-01-01 18:14:34+05:00
FR-07,175150-0,11,Police Flats,18:16:29,18:16:49,2024-01-01 18:16:29+05:00
FR-07,175150-0,12,College Morh,18:19:19,18:19:39,2024-01-01 18:19:19+05:00
FR-07,175150-0,13,G-10 Markaz,18:22:09,18:22:29,2024-01-01 18:22:09+05:00
FR-07,175150-0,14,PHA Flats,18:24:59,18:25:19,2024-01-01 18:24:59+05:00
FR-07,175150-0,15,Tanki Stop,18:26:09,18:26:29,2024-01-01 18:26:09+05:00
FR-07,175150-0,16,G-10/G-11,18:27:19,18:27:39,2024-01-01 18:27:19+05:00
FR-07,175150-0,17,Institute of Modern Studies,18:28:34,18:28:54,2024-01-01 18:28:34+05:00
FR-07,175150-0,18,G-11 Markaz,18:30:24,18:30:44,2024-01-01 18:30:24+05:00
FR-07,175150-0,19,Mehrabad,18:34:26,18:34:46,2024-01-01 18:34:26+05:00
FR-07,175150-0,20,Nust Metro Station,18:40:10,18:40:30,2024-01-01 18:40:10+05:00
FR-07,175150-0,21,Bar Council,18:42:40,18:43:00,2024-01-01 18:42:40+05:00
FR-07,175150-0,22,A.K Bari Road,18:43:50,18:44:10,2024-01-01 18:43:50+05:00
FR-07,175150-0,23,Police Foundation Metro,18:47:20,18:47:20,2024-01-01 18:47:20+05:00
FR-07,175151-0,1,PIMS Hospital,09:50:00,09:50:00,2024-01-01 09:50:00+05:00
FR-07,175151-0,2,Children Hospital,09:51:00,09:51:20,2024-01-01 09:51:00+05:00
FR-07,175151-0,3,NORI Hospital,09:53:59,09:54:19,2024-01-01 09:53:59+05:00
FR-07,175151-0,4,Dental Hospital,09:56:19,09:56:39,2024-01-01 09:56:19+05:00
FR-07,175151-0,5,G-8 Markaz,09:56:49,09:56:59,2024-01-01 09:56:49+05:00
FR-07,175151-0,6,Development Park,09:57:19,09:57:39,2024-01-01 09:57:19+05:00
FR-07,175151-0,7,Chaman Metro Station,09:59:28,09:59:48,2024-01-01 09:59:28+05:00
FR-07,175151-0,8,G-9/4,10:01:24,10:01:44,2024-01-01 10:01:24+05:00
FR-07,175151-0,9,Karachi Company,10:03:24,10:03:44,2024-01-01 10:03:24+05:00
FR-07,175151-0,10,G-9 Markaz,10:04:34,10:04:54,2024-01-01 10:04:34+05:00
FR-07,175151-0,11,Police Flats,10:06:29,10:06:49,2024-01-01 10:06:29+05:00
FR-07,175151-0,12,College Morh,10:09:19,10:09:39,2024-01-01 10:09:19+05:00
FR-07,175151-0,13,G-10 Markaz,10:12:09,10:12:29,2024-01-01 10:12:09+05:00
FR-07,175151-0,14,PHA Flats,10:14:59,10:15:19,2024-01-01 10:14:59+05:00
FR-07,175151-0,15,Tanki Stop,10:16:09,10:16:29,2024-01-01 10:16:09+05:00
FR-07,175151-0,16,G-10/G-11,10:17:19,10:17:39,2024-01-01 10:17:19+05:00
FR-07,175151-0,17,Institute of Modern Studies,10:18:34,10:18:54,2024-01-01 10:18:34+05:00
FR-07,175151-0,18,G-11 Markaz,10:20:24,10:20:44,2024-01-01 10:20:24+05:00
FR-07,175151-0,19,Mehrabad,10:24:26,10:24:46,2024-01-01 10:24:26+05:00
FR-07,175151-0,20,Nust Metro Station,10:30:10,10:30:30,2024-01-01 10:30:10+05:00
FR-07,175151-0,21,Bar Council,10:32:40,10:33:00,2024-01-01 10:32:40+05:00
FR-07,175151-0,22,A.K Bari Road,10:33:50,10:34:10,2024-01-01 10:33:50+05:00
FR-07,175151-0,23,Police Foundation Metro,10:37:20,10:37:20,2024-01-01 10:37:20+05:00
